Course_Name,Code,Section,Class_type,Time,Days,Building,Room,Teacher,Lab_Time,Lab_Days,Lab_Building,Lab_Room,Lab_Teacher
CPCS 336 - مقدمة في الذكاء الاصطناعي,33790,07,نظري/عملي,4:00 PM - 5:15 PM,MW,TBA,TBA,حنان جبر الاحمدي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33791,08,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,سلطانه محمد الشمري (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33793,09,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,رشا طلال مرزا (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33794,10,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,الاء عبدالله بافيل (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33796,11,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,رشا طلال مرزا (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33800,12,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,حنان جبر الاحمدي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33797,13,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,هديل رضاء سروجي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33804,14,نظري/عملي,5:30 PM - 6:45 PM,MW,TBA,TBA,سميه عبدالله البرادعي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33806,15,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,سلطانه محمد الشمري (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33807,16,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,رشا طلال مرزا (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33808,17,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,الاء عبدالله بافيل (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33811,18,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,حنان جبر الاحمدي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33812,19,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,اريج عباس​ مليباري (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33813,20,نظري/عملي,7:00 PM - 8:15 PM,MW,TBA,TBA,سميه عبدالله البرادعي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,35525,AIA,نظري/عملي,11:00 AM - 11:50 AM,TRU,R03,109,ياسر ضيف الله العتيبي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,33487,BA,نظري/عملي,12:30 PM - 1:45 PM,MW,RG06,219B,هناء عبدالعزيز الجهني (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36337,U1,نظري/عملي,4:00 PM - 4:50 PM,TRU,081,205A,عبدالله احمد باسهيل (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36338,U10,نظري/عملي,9:00 PM - 10:20 PM,MW,081,105A,خالد عطية الله الصبحي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36339,U2,نظري/عملي,5:00 PM - 5:50 PM,TRU,081,106A,يوسف بسام ابوشرخ (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36340,U3,نظري/عملي,6:00 PM - 6:50 PM,TRU,081,105A,احمد عيظه الزهراني (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36341,U4,نظري/عملي,7:00 PM - 7:50 PM,TRU,081,106A,احمد عيظه الزهراني (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36342,U5,نظري/عملي,8:00 PM - 8:50 PM,TRU,081,106A,احمد غرم الله الزهراني (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36343,U6,نظري/عملي,9:00 PM - 9:50 PM,TRU,081,205A,احمد غرم الله الزهراني (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36344,U7,نظري/عملي,4:00 PM - 5:20 PM,MW,081,106A,خالد حامد اللهيبي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36345,U8,نظري/عملي,6:00 PM - 7:20 PM,MW,081,105A,خالد حامد اللهيبي (P),,,,,
CPCS 336 - مقدمة في الذكاء الاصطناعي,36346,U9,نظري/عملي,7:30 PM - 8:50 PM,MW,081,106A,علي ناصر الخثلان (P),عودة إلى السابق,,, ,
CPCS 351 - هندسة برمجيات 1,33817,01,نظري/عملي,8:00 AM - 9:15 AM,MW,061,126G,علا عبدالرحيم الصاعدي (P),11:00 AM - 12:20 PM,W,061,122G,هنادي حمود الفريدي 
CPCS 351 - هندسة برمجيات 1,33820,02,نظري/عملي,11:00 AM - 12:15 PM,MW,061,105F,علا عبدالرحيم الصاعدي (P),2:30 PM - 3:50 PM,W,061,107G,هنادي حمود الفريدي 
CPCS 351 - هندسة برمجيات 1,33821,03,نظري/عملي,1:00 PM - 2:15 PM,MW,061,105F,علا عبدالرحيم الصاعدي (P),9:30 AM - 10:50 AM,M,061,135F,لولوه محمد الحريقي 
CPCS 351 - هندسة برمجيات 1,36347,CS1,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,03,عبدالعزيز احمد عطاءالله (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,09,عبدالعزيز احمد عطاءالله 
CPCS 351 - هندسة برمجيات 1,36348,CS3,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,01,وجدي حميد الجديبي (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,01,عبدالعزيز احمد عطاءالله 
CPCS 353 - تطبيقات عملية في هندسة البرمجي,33859,01,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,125F,ايمان عبدالعال الحربي (P),,,,,
CPCS 353 - تطبيقات عملية في هندسة البرمجي,36349,CS1,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,عودة إلى السابق,,, ,
CPCS 361 - نظم تشغيل 1,33825,01,نظري/عملي,1:00 PM - 2:15 PM,MW,061,104G,كوثر مصطفى موريا (P),8:00 AM - 9:15 AM,R,061,139G,ساره سجاد الحسن 
CPCS 361 - نظم تشغيل 1,33827,02,نظري/عملي,9:30 AM - 10:45 AM,MW,061,106F,مي احمد فاضل (P),8:00 AM - 9:15 AM,M,061,139G,ساره سجاد الحسن 
CPCS 361 - نظم تشغيل 1,33828,03,نظري/عملي,8:00 AM - 9:15 AM,MW,061,147G,مي احمد فاضل (P),2:30 PM - 3:45 PM,W,061,139G,ساره سجاد الحسن 
CPCS 361 - نظم تشغيل 1,33829,04,نظري/عملي,11:00 AM - 12:15 PM,MW,061,124G,كوثر مصطفى موريا (P),1:00 PM - 2:20 PM,W,061,131G,ساره سجاد الحسن 
CPCS 361 - نظم تشغيل 1,36350,CS1,نظري/عملي,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,09,فراس صالح خليفه ,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,09,اسعد احمد احمد (P)
CPCS 361 - نظم تشغيل 1,36351,CS2,نظري/عملي,2:30 PM - 3:50 PM,MW,471 ( فصول دراسية ميدان جديد),210A,اسعد احمد احمد (P),7:00 PM - 8:20 PM,W,471 ( فصول دراسية ميدان جديد),210A,اسعد احمد احمد 
CPCS 361 - نظم تشغيل 1,40079,CS3,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA,7:00 PM - 8:20 PM,R,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 371 - شبكات حاسب 1,33830,01,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,105F,عهود عبدالله الزمزمي (P),1:00 PM - 2:20 PM,U,061,136F,نجود مشبب الشهري 
CPCS 371 - شبكات حاسب 1,33832,02,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,105F,هيلين جميل بخش​ (P),2:30 PM - 3:50 PM,T,061,136F,سعاد محمد المعبدي 
CPCS 371 - شبكات حاسب 1,33833,03,نظري/عملي,1:00 PM - 1:50 PM,TRU,061,127F,هيلين جميل بخش​ (P),11:00 AM - 12:20 PM,R,061,136F,نجود مشبب الشهري 
CPCS 371 - شبكات حاسب 1,33834,04,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,127F,هيلين جميل بخش​ (P),2:30 PM - 3:50 PM,U,061,136F,سعاد محمد المعبدي 
CPCS 371 - شبكات حاسب 1,36352,CS1,نظري/عملي,11:00 AM - 12:20 PM,MW,081,206A,احمد غرم الله الزهراني (P),5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,05,احمد غرم الله الزهراني 
CPCS 371 - شبكات حاسب 1,36353,CS2,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,06,نايف وهيب راجخان (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,05,نايف وهيب راجخان 
CPCS 372 - شبكات حاسب - 2,36354,CS2,نظري/عملي,9:00 PM - 9:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,11,نايف وهيب راجخان (P),عودة إلى السابق,,, ,
CPCS 381 - تفاعل الانسان والحاسب 1,33839,01,نظري/عملي,1:00 PM - 1:50 PM,TU,061,125F,الاء عبدالله بافيل (P),1:00 PM - 1:50 PM,R,061,125F,الاء عبدالله بافيل 
CPCS 381 - تفاعل الانسان والحاسب 1,36355,CS1,نظري/عملي,4:00 PM - 4:50 PM,TU,031 كلية الحاسبات وت.المعلومات,11,احمد عيظه الزهراني (P),4:00 PM - 4:50 PM,R,031 كلية الحاسبات وت.المعلومات,11,احمد عيظه الزهراني 
CPCS 381 - تفاعل الانسان والحاسب 1,40110,CS2,نظري/عملي,1:00 PM - 1:50 PM,TU,471 ( فصول دراسية ميدان جديد),210A,TBA,5:30 PM - 6:20 PM,R,471 ( فصول دراسية ميدان جديد),210A,TBA
CPCS 381 - تفاعل الانسان والحاسب 1,40133,CS3,نظري/عملي,4:00 PM - 4:50 PM,TU,031 كلية الحاسبات وت.المعلومات, ,TBA,7:00 PM - 7:50 PM,T,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 391 - رسوم حاسب 1,33841,01,نظري/عملي,9:30 AM - 10:45 AM,MW,061,128F,سلمى محمد كمون (P),2:30 PM - 3:50 PM,M,061,139G,هدى عمر الجلعود 
CPCS 391 - رسوم حاسب 1,36356,CS1,نظري/عملي,3:00 PM - 3:50 PM,TRU,081,102A,محمد يحيى ذهب (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,01,محمد يحيى ذهب 
CPCS 391 - رسوم حاسب 1,36357,CS2,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,08A,TBA,11:00 AM - 12:20 PM,R,031 كلية الحاسبات وت.المعلومات,13,TBA
CPCS 391 - رسوم حاسب 1,40147,CS3,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,08,محمد يحيى ذهب (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,11,محمد يحيى ذهب 
CPCS 403 - برمجة تطبيقات انترنت,36358,CS1,نظري/عملي,9:30 AM - 10:50 AM,MW,125 ( فصول دراسية ميدان قديم),108A,عماد يوسف البسام (P),عودة إلى السابق,,, ,
CPCS 404 - حوسبة بالمكونات,40162,CS1,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,14,عبدالعزيز احمد عطاءالله (P),عودة إلى السابق,,, ,
CPCS 405 - موضوعات في تقنية البرمجة,40175,CS1,نظري,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,14,عماد يوسف البسام (P),عودة إلى السابق,,, ,
CPCS 425 - أمن معلومات,33849,02,نظري/عملي,11:00 AM - 12:15 PM,MW,061,128F,عبير عادل الهذلي (P),,,,,
CPCS 425 - أمن معلومات,36359,CS1,نظري/عملي,4:00 PM - 5:20 PM,MW,040( فصول دراسية ميدان قديم),106A,خالد عطية الله الصبحي (P),عودة إلى السابق,,, ,
CPCS 432 - ذكاء اصطناعي 2,33860,01,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,127F,اروى محمد باصبرين (P),,,,,
CPCS 432 - ذكاء اصطناعي 2,33862,02,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,127F,اروى محمد باصبرين (P),,,,,
CPCS 432 - ذكاء اصطناعي 2,33864,03,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,127F,اروى محمد باصبرين (P),,,,,
CPCS 432 - ذكاء اصطناعي 2,36360,CS1,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,09,محمد يحيى ذهب (P),,,,,
CPCS 432 - ذكاء اصطناعي 2,40226,CS2,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA,عودة إلى السابق,,, ,
CPCS 433 - موضوعات ذكاء اصطناعي,33866,01,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,128F,ناهد عبدالعزيز العويضي (P),,,,,
CPCS 433 - موضوعات ذكاء اصطناعي,33869,02,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,128F,ناهد عبدالعزيز العويضي (P),,,,,
CPCS 433 - موضوعات ذكاء اصطناعي,40236,CS1,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,08A,تركي طلال تركي (P),عودة إلى السابق,,, ,
CPCS 463 - أمن نظم الحوسبة,33853,01,نظري/عملي,9:30 AM - 10:45 AM,MW,061,144F,عبير عادل الهذلي (P),عودة إلى السابق,,, ,
CPCS 494 - موضوعات مختارة,36361,CS1,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,01,نايف وهيب راجخان (P),,,,,
CPCS 494 - موضوعات مختارة,40237,CS2,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,08A,احمد عيظه الزهراني (P),عودة إلى السابق,,, ,
CPCS 498 - مشروع تخرج 1,33889,01,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,هاجر محمدصالح الحربي (P),,,,,
CPCS 498 - مشروع تخرج 1,33895,02,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,اروى محمد باصبرين (P),,,,,
CPCS 498 - مشروع تخرج 1,33898,03,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,اروى عبدالعزيز اللنجاوي (P),,,,,
CPCS 498 - مشروع تخرج 1,33899,04,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,رانيا عبدالرحمن مله (P),,,,,
CPCS 498 - مشروع تخرج 1,33901,05,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,سلمى محمد كمون (P),,,,,
CPCS 498 - مشروع تخرج 1,33902,06,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,سميه عبدالله البرادعي (P),,,,,
CPCS 498 - مشروع تخرج 1,33904,07,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,نوف عاتق الغانمي (P),,,,,
CPCS 498 - مشروع تخرج 1,33906,08,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,حنين رضا بنجر (P),,,,,
CPCS 498 - مشروع تخرج 1,33908,09,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,بسمه صالح السلمي (P),,,,,
CPCS 498 - مشروع تخرج 1,33910,10,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,سلطانه محمد الشمري (P),,,,,
CPCS 498 - مشروع تخرج 1,33915,11,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,سمر محمد الخريجى (P),,,,,
CPCS 498 - مشروع تخرج 1,33916,12,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,ريم عبدالعزيز النانيه (P),,,,,
CPCS 498 - مشروع تخرج 1,33917,13,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,ندى عمر باجنيد (P),,,,,
CPCS 498 - مشروع تخرج 1,33920,14,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,ريمه محمد الحبشي (P),,,,,
CPCS 498 - مشروع تخرج 1,33921,15,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,كوثر مصطفى موريا (P),,,,,
CPCS 498 - مشروع تخرج 1,33923,16,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,منار سيد على (P),,,,,
CPCS 498 - مشروع تخرج 1,33925,17,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,هيلين جميل بخش​ (P),,,,,
CPCS 498 - مشروع تخرج 1,33932,18,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,ناهد عبدالعزيز العويضي (P),,,,,
CPCS 498 - مشروع تخرج 1,33935,19,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,اريج معتوق الهذلي (P),,,,,
CPCS 498 - مشروع تخرج 1,33938,20,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,عهود عبدالله الزمزمي (P),,,,,
CPCS 498 - مشروع تخرج 1,33939,21,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,"غاده عبدالله الدباغ (P), لمى عبدالعزيز الخزيم ",,,,,
CPCS 498 - مشروع تخرج 1,33941,22,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,عبير عادل الهذلي (P),,,,,
CPCS 498 - مشروع تخرج 1,33943,23,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,رشا طلال مرزا (P),,,,,
CPCS 498 - مشروع تخرج 1,33944,24,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,الاء عبدالله بافيل (P),,,,,
CPCS 498 - مشروع تخرج 1,33946,25,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,ايمان عبدالعال الحربي (P),,,,,
CPCS 498 - مشروع تخرج 1,33948,26,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,اماني طارق جمال (P),,,,,
CPCS 498 - مشروع تخرج 1,33950,27,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,علا عبدالرحيم الصاعدي (P),,,,,
CPCS 498 - مشروع تخرج 1,33952,28,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,مي احمد فاضل (P),,,,,
CPCS 498 - مشروع تخرج 1,33954,29,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,لمى عبدالعزيز الخزيم (P),,,,,
CPCS 498 - مشروع تخرج 1,33955,30,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,سناء عبدالله شرف (P),,,,,
CPCS 498 - مشروع تخرج 1,33956,31,نظري,8:00 PM - 8:50 PM,TRU,TBA,TBA,اروى يوسف الاعمى (P),,,,,
CPCS 498 - مشروع تخرج 1,36362,C01,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,"بسمه صالح السلمي (P), سلمى محمد كمون ",,,,,
CPCS 498 - مشروع تخرج 1,36363,C02,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,عماد يوسف البسام (P),,,,,
CPCS 498 - مشروع تخرج 1,36364,C03,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,عبدالمحسن عفف المعلوي (P),,,,,
CPCS 498 - مشروع تخرج 1,36365,C04,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,محمد يحيى ذهب (P),,,,,
CPCS 498 - مشروع تخرج 1,36366,C05,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,فهد عبدالله القرشي (P),,,,,
CPCS 498 - مشروع تخرج 1,36367,C07,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,نايف وهيب راجخان (P),,,,,
CPCS 498 - مشروع تخرج 1,36368,C08,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,عبدالله مارش​ علي (P),,,,,
CPCS 498 - مشروع تخرج 1,36369,C09,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,احمد الحسين حرباوي (P),,,,,
CPCS 498 - مشروع تخرج 1,36370,C10,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,"محمد ابراهيم التويجري (P), امين يوسف نعمان ",,,,,
CPCS 498 - مشروع تخرج 1,36371,C11,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,اسعد احمد احمد (P),,,,,
CPCS 498 - مشروع تخرج 1,36372,C12,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,"احمد عيظه الزهراني (P), فهد عبدالله القرشي ",,,,,
CPCS 498 - مشروع تخرج 1,36373,C13,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,احمد الحسين حرباوي (P),,,,,
CPCS 498 - مشروع تخرج 1,36374,C14,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,عبدالمحسن عفف المعلوي (P),,,,,
CPCS 498 - مشروع تخرج 1,36375,C15,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,عماد يوسف البسام (P),,,,,
CPCS 498 - مشروع تخرج 1,36376,C16,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,عبدالله مارش​ علي (P),,,,,
CPCS 498 - مشروع تخرج 1,36377,C17,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,محمد يحيى ذهب (P),,,,,
CPCS 498 - مشروع تخرج 1,36378,C18,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,عبدالعزيز احمد عطاءالله (P),,,,,
CPCS 498 - مشروع تخرج 1,36379,C19,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,"فهد عبدالله القرشي (P), وسيم احمد عبدالقيوم ",,,,,
CPCS 498 - مشروع تخرج 1,36380,C20,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,اسعد احمد احمد (P),,,,,
CPCS 498 - مشروع تخرج 1,36381,C21,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,TBA,,,,,
CPCS 498 - مشروع تخرج 1,36382,C22,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,عياد احمد البشري (P),,,,,
CPCS 498 - مشروع تخرج 1,36383,C23,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,احمد سعيد الزهراني (P),,,,,
CPCS 498 - مشروع تخرج 1,36384,C24,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,بسمه صالح السلمي (P),,,,,
CPCS 498 - مشروع تخرج 1,36385,C25,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,محمد يحيى ذهب (P),,,,,
CPCS 498 - مشروع تخرج 1,36386,C26,نظري,7:00 AM - 7:50 AM,TRU,TBA,TBA,TBA,,,,,
CPCS 498 - مشروع تخرج 1,36387,C27,نظري,8:00 AM - 8:50 AM,TRU,TBA,TBA,TBA,,,,,
CPCS 498 - مشروع تخرج 1,36388,C28,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,TBA,,,,,
CPCS 498 - مشروع تخرج 1,36389,C29,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,TBA,,,,,
CPCS 498 - مشروع تخرج 1,36390,C30,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,TBA,عودة إلى السابق,,, ,
CPCS 499 - مشروع تخرج 2,33967,01,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,"مي احمد فاضل (P), حنان جبر الاحمدي ",,,,,
CPCS 499 - مشروع تخرج 2,33973,02,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,"حنين رضا بنجر (P), سلمى محمد كمون ",,,,,
CPCS 499 - مشروع تخرج 2,33975,03,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,"عبير عادل الهذلي (P), نوف عبدالكريم ابوخضير ",,,,,
CPCS 499 - مشروع تخرج 2,33976,04,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,امل عبدالله المنصور (P),,,,,
CPCS 499 - مشروع تخرج 2,33979,05,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,"هيلين جميل بخش​ (P), هديل رضاء سروجي ",,,,,
CPCS 499 - مشروع تخرج 2,33981,06,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,سمر محمد الخريجى (P),,,,,
CPCS 499 - مشروع تخرج 2,36391,C01,نظري,9:00 PM - 9:50 PM,TRU,TBA,TBA,"يوسف بسام ابوشرخ (P), امين يوسف نعمان ",,,,,
CPCS 499 - مشروع تخرج 2,36392,C02,نظري,10:00 PM - 10:50 PM,TRU,TBA,TBA,نواف جمال الحبيشي (P),,,,,
CPCS 499 - مشروع تخرج 2,36393,C03,نظري,11:00 PM - 11:50 PM,TRU,TBA,TBA,عادل عبود باحداد (P),عودة إلى السابق,,, ,
CPIT 201 - مقدمة حوسبة,30649,A1,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,145F,منيرة محمد طيلب (P),,,,,
CPIT 201 - مقدمة حوسبة,30663,A10,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,145F,رانيا مسعد الحازمي (P),,,,,
CPIT 201 - مقدمة حوسبة,30651,A2,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,128F,هبه علي البطاطي (P),,,,,
CPIT 201 - مقدمة حوسبة,30652,A3,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,106F,ريم عبدالرحمن السلمي (P),,,,,
CPIT 201 - مقدمة حوسبة,30653,A4,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,119F,هبه علي البطاطي (P),,,,,
CPIT 201 - مقدمة حوسبة,30654,A5,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,106F,رانيا مسعد الحازمي (P),,,,,
CPIT 201 - مقدمة حوسبة,30655,A6,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,145F,ريم عبدالرحمن السلمي (P),,,,,
CPIT 201 - مقدمة حوسبة,30658,A7,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,145F,ريم عبدالرحمن السلمي (P),,,,,
CPIT 201 - مقدمة حوسبة,30662,A9,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,128F,هبه علي البطاطي (P),,,,,
CPIT 201 - مقدمة حوسبة,36500,F1,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,11,فواز عيد الصاعدي (P),,,,,
CPIT 201 - مقدمة حوسبة,36501,F10,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,06,صالح محمد العمري (P),,,,,
CPIT 201 - مقدمة حوسبة,36502,F11,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,17,علي ابوطالب الطالبي (P),,,,,
CPIT 201 - مقدمة حوسبة,36503,F12,نظري/عملي,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,05,محمود السيد رجب (P),,,,,
CPIT 201 - مقدمة حوسبة,36504,F2,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,05,صالح محمد العمري (P),,,,,
CPIT 201 - مقدمة حوسبة,36505,F3,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,05,زكي عايض​ الصبحي (P),,,,,
CPIT 201 - مقدمة حوسبة,36506,F4,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,03,نبيل حمد البشري (P),,,,,
CPIT 201 - مقدمة حوسبة,36507,F5,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,05,علي ابوطالب الطالبي (P),,,,,
